hour,time_utc,month,source_year,local_hour,ghi,dni,dhi,t2m,rain_mm
1956,2023-03-23T12:00:00Z,3,2023,8,79.00,15.55,67.52,6.37,0.0
1957,2023-03-23T13:00:00Z,3,2023,9,148.93,11.50,124.16,6.85,0.0
1958,2023-03-23T14:00:00Z,3,2023,10,204.75,1.28,175.60,8.44,0.0
1959,2023-03-23T15:00:00Z,3,2023,11,279.08,35.50,229.00,10.26,0.0
1960,2023-03-23T16:00:00Z,3,2023,12,310.70,1.53,256.17,11.41,0.0
1961,2023-03-23T17:00:00Z,3,2023,13,192.27,12.33,155.89,11.51,0.0
1962,2023-03-23T18:00:00Z,3,2023,14,95.95,0.00,80.68,11.64,0.0
1963,2023-03-23T19:00:00Z,3,2023,15,199.50,0.00,173.42,11.79,0.0
1964,2023-03-23T20:00:00Z,3,2023,16,127.85,104.84,86.36,11.93,0.0
1965,2023-03-23T21:00:00Z,3,2023,17,87.68,120.43,57.89,11.48,0.0
1966,2023-03-23T22:00:00Z,3,2023,18,24.23,50.32,22.67,10.50,0.0
1967,2023-03-23T23:00:00Z,3,2023,19,0.00,0.00,0.00,9.42,0.0
1968,2023-03-24T00:00:00Z,3,2023,20,0.00,0.00,0.00,9.65,0.0
1969,2023-03-24T01:00:00Z,3,2023,21,0.00,0.00,0.00,9.69,0.0
1970,2023-03-24T02:00:00Z,3,2023,22,0.00,0.00,0.00,9.37,0.0
1971,2023-03-24T03:00:00Z,3,2023,23,0.00,0.00,0.00,8.96,0.0
1972,2023-03-24T04:00:00Z,3,2023,0,0.00,0.00,0.00,7.98,0.0
1973,2023-03-24T05:00:00Z,3,2023,1,0.00,0.00,0.00,6.68,0.0
1974,2023-03-24T06:00:00Z,3,2023,2,0.00,0.00,0.00,5.62,0.0
1975,2023-03-24T07:00:00Z,3,2023,3,0.00,0.00,0.00,4.85,0.0
1976,2023-03-24T08:00:00Z,3,2023,4,0.00,0.00,0.00,4.20,0.0
1977,2023-03-24T09:00:00Z,3,2023,5,0.00,0.00,0.00,3.66,0.0
1978,2023-03-24T10:00:00Z,3,2023,6,0.00,0.00,0.00,2.87,0.0
1979,2023-03-24T11:00:00Z,3,2023,7,31.73,0.00,27.68,3.21,0.0
1980,2023-03-24T12:00:00Z,3,2023,8,93.53,0.00,81.79,4.16,0.0
1981,2023-03-24T13:00:00Z,3,2023,9,129.38,0.00,111.05,5.29,0.0
1982,2023-03-24T14:00:00Z,3,2023,10,392.83,57.14,327.23,5.46,0.0
1983,2023-03-24T15:00:00Z,3,2023,11,456.50,30.16,378.71,5.64,0.0
1984,2023-03-24T16:00:00Z,3,2023,12,755.10,663.66,283.70,6.03,0.0
1985,2023-03-24T17:00:00Z,3,2023,13,726.15,628.28,275.55,7.20,0.0
1986,2023-03-24T18:00:00Z,3,2023,14,602.70,387.94,337.31,7.67,0.0
1987,2023-03-24T19:00:00Z,3,2023,15,428.15,126.74,317.36,8.29,0.0
1988,2023-03-24T20:00:00Z,3,2023,16,295.77,97.75,237.74,8.47,0.0
1989,2023-03-24T21:00:00Z,3,2023,17,153.40,57.64,129.83,7.43,0.0
1990,2023-03-24T22:00:00Z,3,2023,18,33.85,34.30,31.05,4.80,0.0
1991,2023-03-24T23:00:00Z,3,2023,19,0.00,0.00,0.00,2.92,0.0
1992,2023-03-25T00:00:00Z,3,2023,20,0.00,0.00,0.00,3.00,0.0
1993,2023-03-25T01:00:00Z,3,2023,21,0.00,0.00,0.00,2.68,0.0
1994,2023-03-25T02:00:00Z,3,2023,22,0.00,0.00,0.00,1.38,0.0
1995,2023-03-25T03:00:00Z,3,2023,23,0.00,0.00,0.00,0.30,0.0
1996,2023-03-25T04:00:00Z,3,2023,0,0.00,0.00,0.00,-0.46,0.0
1997,2023-03-25T05:00:00Z,3,2023,1,0.00,0.00,0.00,-1.06,0.0
1998,2023-03-25T06:00:00Z,3,2023,2,0.00,0.00,0.00,-1.79,0.0
1999,2023-03-25T07:00:00Z,3,2023,3,0.00,0.00,0.00,-2.21,0.0
2000,2023-03-25T08:00:00Z,3,2023,4,0.00,0.00,0.00,-2.47,0.0
2001,2023-03-25T09:00:00Z,3,2023,5,0.00,0.00,0.00,-2.12,0.0
2002,2023-03-25T10:00:00Z,3,2023,6,0.00,0.00,0.00,-1.45,0.0
2003,2023-03-25T11:00:00Z,3,2023,7,52.30,25.35,45.60,0.63,0.0
2004,2023-03-25T12:00:00Z,3,2023,8,141.75,24.43,123.18,1.99,0.0
2005,2023-03-25T13:00:00Z,3,2023,9,217.07,19.31,183.16,2.76,0.0
2006,2023-03-25T14:00:00Z,3,2023,10,163.05,0.00,140.17,3.31,0.0
2007,2023-03-25T15:00:00Z,3,2023,11,134.32,7.86,110.72,3.77,0.0
2008,2023-03-25T16:00:00Z,3,2023,12,120.70,16.74,96.01,3.99,0.0
2009,2023-03-25T17:00:00Z,3,2023,13,67.95,7.61,54.84,4.10,0.0
2010,2023-03-25T18:00:00Z,3,2023,14,63.17,13.48,50.80,4.02,0.0
2011,2023-03-25T19:00:00Z,3,2023,15,58.83,0.00,51.14,3.76,0.0
2012,2023-03-25T20:00:00Z,3,2023,16,156.88,0.99,135.72,3.04,0.0
2013,2023-03-25T21:00:00Z,3,2023,17,66.15,0.00,57.29,2.67,0.0
2014,2023-03-25T22:00:00Z,3,2023,18,25.27,0.00,23.51,2.58,0.0
2015,2023-03-25T23:00:00Z,3,2023,19,0.00,0.00,0.00,2.59,0.0
2016,2023-03-26T00:00:00Z,3,2023,20,0.00,0.00,0.00,2.60,0.5
2017,2023-03-26T01:00:00Z,3,2023,21,0.00,0.00,0.00,2.59,0.3
2018,2023-03-26T02:00:00Z,3,2023,22,0.00,0.00,0.00,2.74,0.3
2019,2023-03-26T03:00:00Z,3,2023,23,0.00,0.00,0.00,2.99,0.0
2020,2023-03-26T04:00:00Z,3,2023,0,0.00,0.00,0.00,3.28,0.5
2021,2023-03-26T05:00:00Z,3,2023,1,0.00,0.00,0.00,3.40,0.0
2022,2023-03-26T06:00:00Z,3,2023,2,0.00,0.00,0.00,3.49,0.0
2023,2023-03-26T07:00:00Z,3,2023,3,0.00,0.00,0.00,3.08,0.3
2024,2023-03-26T08:00:00Z,3,2023,4,0.00,0.00,0.00,2.81,0.0
2025,2023-03-26T09:00:00Z,3,2023,5,0.00,0.00,0.00,2.69,0.0
2026,2023-03-26T10:00:00Z,3,2023,6,0.00,0.00,0.00,2.87,0.0
2027,2023-03-26T11:00:00Z,3,2023,7,47.75,35.31,38.57,3.43,0.0
2028,2023-03-26T12:00:00Z,3,2023,8,161.68,105.56,127.63,4.56,0.0
2029,2023-03-26T13:00:00Z,3,2023,9,302.05,157.81,216.30,6.31,0.0
2030,2023-03-26T14:00:00Z,3,2023,10,434.75,277.82,264.19,7.87,0.0
2031,2023-03-26T15:00:00Z,3,2023,11,491.12,176.58,317.21,9.01,0.0
2032,2023-03-26T16:00:00Z,3,2023,12,595.47,506.43,254.18,9.85,0.0
2033,2023-03-26T17:00:00Z,3,2023,13,677.45,607.45,236.72,10.39,0.0
2034,2023-03-26T18:00:00Z,3,2023,14,652.10,717.64,184.75,10.60,0.0
2035,2023-03-26T19:00:00Z,3,2023,15,577.47,767.64,131.89,10.52,0.0
2036,2023-03-26T20:00:00Z,3,2023,16,424.35,756.51,95.40,10.08,0.0
2037,2023-03-26T21:00:00Z,3,2023,17,239.75,578.76,75.46,9.17,0.0
2038,2023-03-26T22:00:00Z,3,2023,18,62.15,323.15,28.62,7.34,0.0
2039,2023-03-26T23:00:00Z,3,2023,19,0.00,0.00,0.00,5.64,0.0
2040,2023-03-27T00:00:00Z,3,2023,20,0.00,0.00,0.00,5.05,0.0
2041,2023-03-27T01:00:00Z,3,2023,21,0.00,0.00,0.00,4.30,0.0
2042,2023-03-27T02:00:00Z,3,2023,22,0.00,0.00,0.00,3.04,0.0
2043,2023-03-27T03:00:00Z,3,2023,23,0.00,0.00,0.00,1.84,0.0
2044,2023-03-27T04:00:00Z,3,2023,0,0.00,0.00,0.00,1.19,0.0
2045,2023-03-27T05:00:00Z,3,2023,1,0.00,0.00,0.00,0.65,0.0
2046,2023-03-27T06:00:00Z,3,2023,2,0.00,0.00,0.00,0.02,0.0
2047,2023-03-27T07:00:00Z,3,2023,3,0.00,0.00,0.00,-0.52,0.0
2048,2023-03-27T08:00:00Z,3,2023,4,0.00,0.00,0.00,-0.78,0.0
2049,2023-03-27T09:00:00Z,3,2023,5,0.00,0.00,0.00,-1.32,0.0
2050,2023-03-27T10:00:00Z,3,2023,6,0.00,0.00,0.00,-1.56,0.0
2051,2023-03-27T11:00:00Z,3,2023,7,114.35,371.96,46.84,1.08,0.0
2052,2023-03-27T12:00:00Z,3,2023,8,297.15,638.25,79.88,4.14,0.0
2053,2023-03-27T13:00:00Z,3,2023,9,487.05,780.97,95.91,7.69,0.0
2054,2023-03-27T14:00:00Z,3,2023,10,640.05,826.48,113.46,9.77,0.0
2055,2023-03-27T15:00:00Z,3,2023,11,742.47,838.78,130.05,11.50,0.0
2056,2023-03-27T16:00:00Z,3,2023,12,769.03,766.41,185.10,12.25,0.0
2057,2023-03-27T17:00:00Z,3,2023,13,761.58,751.78,177.34,12.64,0.0
2058,2023-03-27T18:00:00Z,3,2023,14,430.40,157.40,267.10,12.77,0.0
2059,2023-03-27T19:00:00Z,3,2023,15,246.57,0.00,212.64,12.44,0.0
2060,2023-03-27T20:00:00Z,3,2023,16,166.20,0.00,141.70,11.99,0.0
2061,2023-03-27T21:00:00Z,3,2023,17,94.43,0.00,81.78,10.33,0.0
2062,2023-03-27T22:00:00Z,3,2023,18,19.80,0.00,17.88,8.26,0.0
2063,2023-03-27T23:00:00Z,3,2023,19,0.00,0.00,0.00,5.90,0.0
2064,2023-03-28T00:00:00Z,3,2023,20,0.00,0.00,0.00,5.39,0.3
2065,2023-03-28T01:00:00Z,3,2023,21,0.00,0.00,0.00,4.81,1.8
2066,2023-03-28T02:00:00Z,3,2023,22,0.00,0.00,0.00,4.64,2.0
2067,2023-03-28T03:00:00Z,3,2023,23,0.00,0.00,0.00,4.57,1.5
2068,2023-03-28T04:00:00Z,3,2023,0,0.00,0.00,0.00,4.37,2.5
2069,2023-03-28T05:00:00Z,3,2023,1,0.00,0.00,0.00,3.97,2.3
2070,2023-03-28T06:00:00Z,3,2023,2,0.00,0.00,0.00,3.56,1.0
2071,2023-03-28T07:00:00Z,3,2023,3,0.00,0.00,0.00,3.13,0.8
2072,2023-03-28T08:00:00Z,3,2023,4,0.00,0.00,0.00,2.73,0.5
2073,2023-03-28T09:00:00Z,3,2023,5,0.00,0.00,0.00,2.45,0.3
2074,2023-03-28T10:00:00Z,3,2023,6,1.90,0.00,2.18,2.20,0.0
2075,2023-03-28T11:00:00Z,3,2023,7,45.38,48.00,38.42,2.29,0.0
2076,2023-03-28T12:00:00Z,3,2023,8,124.60,113.39,94.71,2.88,0.5
2077,2023-03-28T13:00:00Z,3,2023,9,93.62,21.06,76.19,3.71,0.0
2078,2023-03-28T14:00:00Z,3,2023,10,117.05,14.34,96.78,4.54,0.3
2079,2023-03-28T15:00:00Z,3,2023,11,362.98,415.30,239.83,5.44,0.0
2080,2023-03-28T16:00:00Z,3,2023,12,402.50,86.86,279.73,6.27,0.3
2081,2023-03-28T17:00:00Z,3,2023,13,361.05,82.21,262.79,7.12,0.0
2082,2023-03-28T18:00:00Z,3,2023,14,362.38,53.39,270.83,7.78,0.0
2083,2023-03-28T19:00:00Z,3,2023,15,337.08,143.81,259.66,8.02,0.0
2084,2023-03-28T20:00:00Z,3,2023,16,233.88,289.19,124.65,7.75,0.0
2085,2023-03-28T21:00:00Z,3,2023,17,149.98,240.54,85.76,7.27,0.0
2086,2023-03-28T22:00:00Z,3,2023,18,47.25,118.34,34.23,5.35,0.0
2087,2023-03-28T23:00:00Z,3,2023,19,0.00,0.00,0.00,3.43,0.0
2088,2023-03-29T00:00:00Z,3,2023,20,0.00,0.00,0.00,2.96,0.0
2089,2023-03-29T01:00:00Z,3,2023,21,0.00,0.00,0.00,2.40,0.0
2090,2023-03-29T02:00:00Z,3,2023,22,0.00,0.00,0.00,1.60,0.0
2091,2023-03-29T03:00:00Z,3,2023,23,0.00,0.00,0.00,0.03,0.0
2092,2023-03-29T04:00:00Z,3,2023,0,0.00,0.00,0.00,-1.08,0.0
2093,2023-03-29T05:00:00Z,3,2023,1,0.00,0.00,0.00,-1.71,0.0
2094,2023-03-29T06:00:00Z,3,2023,2,0.00,0.00,0.00,-1.99,0.0
2095,2023-03-29T07:00:00Z,3,2023,3,0.00,0.00,0.00,-2.36,0.0
2096,2023-03-29T08:00:00Z,3,2023,4,0.00,0.00,0.00,-2.75,0.0
2097,2023-03-29T09:00:00Z,3,2023,5,0.00,0.00,0.00,-2.94,0.0
2098,2023-03-29T10:00:00Z,3,2023,6,4.55,16.11,6.83,-3.06,0.0
2099,2023-03-29T11:00:00Z,3,2023,7,113.88,309.54,64.15,-0.61,0.0
2100,2023-03-29T12:00:00Z,3,2023,8,305.05,560.25,114.35,2.14,0.0
2101,2023-03-29T13:00:00Z,3,2023,9,495.23,733.29,136.30,4.29,0.0
2102,2023-03-29T14:00:00Z,3,2023,10,656.78,847.60,140.01,5.93,0.0
2103,2023-03-29T15:00:00Z,3,2023,11,769.67,889.25,141.35,7.62,0.0
2104,2023-03-29T16:00:00Z,3,2023,12,828.12,888.31,139.20,9.19,0.0
2105,2023-03-29T17:00:00Z,3,2023,13,823.03,949.01,111.31,10.44,0.0
2106,2023-03-29T18:00:00Z,3,2023,14,754.38,934.04,92.86,11.02,0.0
2107,2023-03-29T19:00:00Z,3,2023,15,611.55,812.59,132.50,10.81,0.0
2108,2023-03-29T20:00:00Z,3,2023,16,416.80,565.11,162.25,10.04,0.0
2109,2023-03-29T21:00:00Z,3,2023,17,223.10,322.84,124.50,8.90,0.0
2110,2023-03-29T22:00:00Z,3,2023,18,54.15,75.39,47.36,5.95,0.0
2111,2023-03-29T23:00:00Z,3,2023,19,0.00,0.00,0.00,4.71,0.0
2112,2023-03-30T00:00:00Z,3,2023,20,0.00,0.00,0.00,4.28,0.0
2113,2023-03-30T01:00:00Z,3,2023,21,0.00,0.00,0.00,3.54,0.0
2114,2023-03-30T02:00:00Z,3,2023,22,0.00,0.00,0.00,2.67,0.0
2115,2023-03-30T03:00:00Z,3,2023,23,0.00,0.00,0.00,2.09,0.0
2116,2023-03-30T04:00:00Z,3,2023,0,0.00,0.00,0.00,1.70,0.0
2117,2023-03-30T05:00:00Z,3,2023,1,0.00,0.00,0.00,1.62,0.0
2118,2023-03-30T06:00:00Z,3,2023,2,0.00,0.00,0.00,1.36,0.0
2119,2023-03-30T07:00:00Z,3,2023,3,0.00,0.00,0.00,0.20,0.0
2120,2023-03-30T08:00:00Z,3,2023,4,0.00,0.00,0.00,-1.15,0.0
2121,2023-03-30T09:00:00Z,3,2023,5,0.00,0.00,0.00,-2.51,0.0
2122,2023-03-30T10:00:00Z,3,2023,6,6.70,60.99,6.26,-3.05,0.0
2123,2023-03-30T11:00:00Z,3,2023,7,142.60,618.13,36.47,-2.25,0.0
2124,2023-03-30T12:00:00Z,3,2023,8,352.08,817.18,63.08,-1.02,0.0
2125,2023-03-30T13:00:00Z,3,2023,9,549.75,926.01,77.42,0.06,0.0
2126,2023-03-30T14:00:00Z,3,2023,10,715.47,1052.25,55.81,1.06,0.0
2127,2023-03-30T15:00:00Z,3,2023,11,825.45,1067.48,54.73,1.88,0.0
2128,2023-03-30T16:00:00Z,3,2023,12,873.60,1056.06,61.85,2.58,0.0
2129,2023-03-30T17:00:00Z,3,2023,13,860.45,1043.09,69.01,3.10,0.0
2130,2023-03-30T18:00:00Z,3,2023,14,789.22,1042.83,57.88,3.42,0.0
2131,2023-03-30T19:00:00Z,3,2023,15,661.20,998.12,59.05,3.46,0.0
2132,2023-03-30T20:00:00Z,3,2023,16,488.38,949.96,52.37,3.16,0.0
2133,2023-03-30T21:00:00Z,3,2023,17,287.48,826.83,42.37,2.48,0.0
2134,2023-03-30T22:00:00Z,3,2023,18,85.22,487.32,22.84,0.82,0.0
2135,2023-03-30T23:00:00Z,3,2023,19,0.00,0.00,0.00,-1.89,0.0
2136,2023-03-31T00:00:00Z,3,2023,20,0.00,0.00,0.00,-2.55,0.0
2137,2023-03-31T01:00:00Z,3,2023,21,0.00,0.00,0.00,-3.15,0.0
2138,2023-03-31T02:00:00Z,3,2023,22,0.00,0.00,0.00,-3.53,0.0
2139,2023-03-31T03:00:00Z,3,2023,23,0.00,0.00,0.00,-3.71,0.0
2140,2023-03-31T04:00:00Z,3,2023,0,0.00,0.00,0.00,-3.72,0.0
2141,2023-03-31T05:00:00Z,3,2023,1,0.00,0.00,0.00,-3.63,0.0
2142,2023-03-31T06:00:00Z,3,2023,2,0.00,0.00,0.00,-3.55,0.0
2143,2023-03-31T07:00:00Z,3,2023,3,0.00,0.00,0.00,-3.81,0.0
2144,2023-03-31T08:00:00Z,3,2023,4,0.00,0.00,0.00,-3.82,0.0
2145,2023-03-31T09:00:00Z,3,2023,5,0.00,0.00,0.00,-3.61,0.0
2146,2023-03-31T10:00:00Z,3,2023,6,6.70,49.33,8.08,-3.21,0.0
2147,2023-03-31T11:00:00Z,3,2023,7,121.25,394.15,55.60,-1.42,0.0
2148,2023-03-31T12:00:00Z,3,2023,8,299.23,535.47,119.91,1.14,0.0
2149,2023-03-31T13:00:00Z,3,2023,9,482.40,624.63,173.54,3.23,0.0
2150,2023-03-31T14:00:00Z,3,2023,10,648.53,777.69,152.54,4.86,0.0
2151,2023-03-31T15:00:00Z,3,2023,11,712.85,618.22,257.11,6.56,0.0
2152,2023-03-31T16:00:00Z,3,2023,12,744.38,646.52,223.07,7.80,0.0
2153,2023-03-31T17:00:00Z,3,2023,13,551.85,263.37,310.98,7.75,0.0
2154,2023-03-31T18:00:00Z,3,2023,14,420.48,124.25,278.16,7.57,0.0
2155,2023-03-31T19:00:00Z,3,2023,15,220.07,0.00,188.15,6.78,0.0
2156,2023-03-31T20:00:00Z,3,2023,16,192.98,0.92,163.18,5.85,0.0
2157,2023-03-31T21:00:00Z,3,2023,17,122.38,2.74,105.93,5.24,0.0
2158,2023-03-31T22:00:00Z,3,2023,18,25.67,0.00,23.33,4.22,0.5
2159,2023-03-31T23:00:00Z,3,2023,19,0.00,0.00,0.00,3.02,0.3
2160,2023-04-01T00:00:00Z,4,2023,20,0.00,0.00,0.00,2.43,1.0
2161,2023-04-01T01:00:00Z,4,2023,21,0.00,0.00,0.00,2.15,1.5
2162,2023-04-01T02:00:00Z,4,2023,22,0.00,0.00,0.00,2.30,0.5
2163,2023-04-01T03:00:00Z,4,2023,23,0.00,0.00,0.00,2.84,0.3
2164,2023-04-01T04:00:00Z,4,2023,0,0.00,0.00,0.00,3.05,0.0
2165,2023-04-01T05:00:00Z,4,2023,1,0.00,0.00,0.00,3.09,0.0
2166,2023-04-01T06:00:00Z,4,2023,2,0.00,0.00,0.00,2.95,0.0
2167,2023-04-01T07:00:00Z,4,2023,3,0.00,0.00,0.00,2.86,0.0
2168,2023-04-01T08:00:00Z,4,2023,4,0.00,0.00,0.00,2.87,0.0
2169,2023-04-01T09:00:00Z,4,2023,5,0.00,0.00,0.00,2.95,0.0
2170,2023-04-01T10:00:00Z,4,2023,6,3.25,0.00,3.72,3.33,0.0
2171,2023-04-01T11:00:00Z,4,2023,7,30.40,0.00,27.29,4.11,0.0
2172,2023-04-01T12:00:00Z,4,2023,8,47.62,0.00,41.05,5.46,2.3
2173,2023-04-01T13:00:00Z,4,2023,9,99.57,51.91,68.13,7.55,1.5
2174,2023-04-01T14:00:00Z,4,2023,10,160.05,16.43,132.65,9.55,0.8
2175,2023-04-01T15:00:00Z,4,2023,11,120.65,0.00,99.57,10.84,1.0
2176,2023-04-01T16:00:00Z,4,2023,12,282.62,23.96,218.48,12.24,3.3
2177,2023-04-01T17:00:00Z,4,2023,13,395.23,19.17,322.68,14.26,0.0
2178,2023-04-01T18:00:00Z,4,2023,14,246.23,45.29,182.75,14.46,0.0
2179,2023-04-01T19:00:00Z,4,2023,15,319.70,180.36,197.82,13.56,0.0
2180,2023-04-01T20:00:00Z,4,2023,16,176.43,215.73,95.41,14.23,0.0
2181,2023-04-01T21:00:00Z,4,2023,17,125.03,268.76,54.93,14.62,0.0
2182,2023-04-01T22:00:00Z,4,2023,18,57.95,163.48,38.88,13.03,0.0
2183,2023-04-01T23:00:00Z,4,2023,19,0.00,0.00,0.00,11.24,0.0
2184,2023-04-02T00:00:00Z,4,2023,20,0.00,0.00,0.00,10.33,0.0
2185,2023-04-02T01:00:00Z,4,2023,21,0.00,0.00,0.00,9.02,0.0
2186,2023-04-02T02:00:00Z,4,2023,22,0.00,0.00,0.00,8.22,0.0
2187,2023-04-02T03:00:00Z,4,2023,23,0.00,0.00,0.00,9.21,0.0
2188,2023-04-02T04:00:00Z,4,2023,0,0.00,0.00,0.00,9.50,0.0
2189,2023-04-02T05:00:00Z,4,2023,1,0.00,0.00,0.00,9.24,0.0
2190,2023-04-02T06:00:00Z,4,2023,2,0.00,0.00,0.00,6.86,0.0
2191,2023-04-02T07:00:00Z,4,2023,3,0.00,0.00,0.00,4.08,0.0
2192,2023-04-02T08:00:00Z,4,2023,4,0.00,0.00,0.00,3.00,0.0
2193,2023-04-02T09:00:00Z,4,2023,5,0.00,0.00,0.00,2.59,0.0
2194,2023-04-02T10:00:00Z,4,2023,6,7.80,29.94,9.07,2.35,0.0
2195,2023-04-02T11:00:00Z,4,2023,7,139.15,472.87,51.87,1.86,0.0
2196,2023-04-02T12:00:00Z,4,2023,8,344.48,727.86,79.99,1.62,0.0
2197,2023-04-02T13:00:00Z,4,2023,9,539.65,863.95,88.79,1.98,0.0
2198,2023-04-02T14:00:00Z,4,2023,10,723.10,1041.85,49.37,2.91,0.0
2199,2023-04-02T15:00:00Z,4,2023,11,832.33,1056.53,54.02,3.96,0.0
2200,2023-04-02T16:00:00Z,4,2023,12,882.00,1067.41,55.60,4.85,0.0
2201,2023-04-02T17:00:00Z,4,2023,13,871.35,1063.71,56.60,5.54,0.0
2202,2023-04-02T18:00:00Z,4,2023,14,500.27,384.22,208.45,6.02,0.0
2203,2023-04-02T19:00:00Z,4,2023,15,674.55,1022.19,51.34,6.07,0.0
2204,2023-04-02T20:00:00Z,4,2023,16,502.20,945.80,51.51,5.66,0.0
2205,2023-04-02T21:00:00Z,4,2023,17,300.05,840.84,43.16,4.68,0.0
2206,2023-04-02T22:00:00Z,4,2023,18,95.75,491.44,25.95,2.77,0.0
2207,2023-04-02T23:00:00Z,4,2023,19,0.00,0.00,0.00,0.33,0.0
2208,2023-04-03T00:00:00Z,4,2023,20,0.00,0.00,0.00,-1.01,0.0
2209,2023-04-03T01:00:00Z,4,2023,21,0.00,0.00,0.00,-2.23,0.0
2210,2023-04-03T02:00:00Z,4,2023,22,0.00,0.00,0.00,-3.13,0.0
2211,2023-04-03T03:00:00Z,4,2023,23,0.00,0.00,0.00,-3.69,0.0
2212,2023-04-03T04:00:00Z,4,2023,0,0.00,0.00,0.00,-3.98,0.0
2213,2023-04-03T05:00:00Z,4,2023,1,0.00,0.00,0.00,-4.07,0.0
2214,2023-04-03T06:00:00Z,4,2023,2,0.00,0.00,0.00,-4.14,0.0
2215,2023-04-03T07:00:00Z,4,2023,3,0.00,0.00,0.00,-3.63,0.0
2216,2023-04-03T08:00:00Z,4,2023,4,0.00,0.00,0.00,-2.85,0.0
2217,2023-04-03T09:00:00Z,4,2023,5,0.00,0.00,0.00,-1.91,0.0
2218,2023-04-03T10:00:00Z,4,2023,6,10.27,65.01,9.17,-1.59,0.0
2219,2023-04-03T11:00:00Z,4,2023,7,145.93,502.30,47.64,0.02,0.0
2220,2023-04-03T12:00:00Z,4,2023,8,339.00,730.88,76.61,2.33,0.0
2221,2023-04-03T13:00:00Z,4,2023,9,524.67,821.22,90.71,4.26,0.0
2222,2023-04-03T14:00:00Z,4,2023,10,679.90,890.40,97.23,5.86,0.0
2223,2023-04-03T15:00:00Z,4,2023,11,789.35,918.10,107.42,7.25,0.0
2224,2023-04-03T16:00:00Z,4,2023,12,845.12,956.51,99.98,8.46,0.0
2225,2023-04-03T17:00:00Z,4,2023,13,833.42,955.29,98.02,9.36,0.0
2226,2023-04-03T18:00:00Z,4,2023,14,764.20,927.39,91.75,9.80,0.0
2227,2023-04-03T19:00:00Z,4,2023,15,633.58,854.64,102.46,9.87,0.0
2228,2023-04-03T20:00:00Z,4,2023,16,448.23,712.66,117.33,9.54,0.0
2229,2023-04-03T21:00:00Z,4,2023,17,241.23,458.30,102.43,8.83,0.0
2230,2023-04-03T22:00:00Z,4,2023,18,67.15,152.99,47.94,7.50,0.0
2231,2023-04-03T23:00:00Z,4,2023,19,0.00,0.00,0.00,6.26,0.0
2232,2023-04-04T00:00:00Z,4,2023,20,0.00,0.00,0.00,5.53,0.0
2233,2023-04-04T01:00:00Z,4,2023,21,0.00,0.00,0.00,4.84,0.0
2234,2023-04-04T02:00:00Z,4,2023,22,0.00,0.00,0.00,4.57,0.0
2235,2023-04-04T03:00:00Z,4,2023,23,0.00,0.00,0.00,4.31,0.0
2236,2023-04-04T04:00:00Z,4,2023,0,0.00,0.00,0.00,4.44,0.0
2237,2023-04-04T05:00:00Z,4,2023,1,0.00,0.00,0.00,4.65,0.0
2238,2023-04-04T06:00:00Z,4,2023,2,0.00,0.00,0.00,4.28,0.0
2239,2023-04-04T07:00:00Z,4,2023,3,0.00,0.00,0.00,3.39,0.0
2240,2023-04-04T08:00:00Z,4,2023,4,0.00,0.00,0.00,3.67,0.0
2241,2023-04-04T09:00:00Z,4,2023,5,0.00,0.00,0.00,3.97,0.0
2242,2023-04-04T10:00:00Z,4,2023,6,4.78,0.00,5.11,4.83,0.0
2243,2023-04-04T11:00:00Z,4,2023,7,52.83,4.38,47.53,6.50,0.0
2244,2023-04-04T12:00:00Z,4,2023,8,164.20,13.26,141.13,8.16,0.0
2245,2023-04-04T13:00:00Z,4,2023,9,284.35,41.61,242.31,10.00,0.0
2246,2023-04-04T14:00:00Z,4,2023,10,454.27,184.53,289.50,12.58,0.0
2247,2023-04-04T15:00:00Z,4,2023,11,569.78,341.11,285.42,14.46,0.0
2248,2023-04-04T16:00:00Z,4,2023,12,411.10,86.43,278.20,15.70,0.0
2249,2023-04-04T17:00:00Z,4,2023,13,685.55,488.39,285.19,16.01,0.0
2250,2023-04-04T18:00:00Z,4,2023,14,605.58,413.84,289.48,15.41,0.0
2251,2023-04-04T19:00:00Z,4,2023,15,473.67,378.30,224.92,14.50,0.0
2252,2023-04-04T20:00:00Z,4,2023,16,307.33,289.07,177.72,13.24,0.0
2253,2023-04-04T21:00:00Z,4,2023,17,193.45,255.15,122.63,11.77,0.0
2254,2023-04-04T22:00:00Z,4,2023,18,51.12,39.80,41.22,10.06,0.0
2255,2023-04-04T23:00:00Z,4,2023,19,0.00,0.00,0.00,8.78,0.0
2256,2023-04-05T00:00:00Z,4,2023,20,0.00,0.00,0.00,7.83,0.0
2257,2023-04-05T01:00:00Z,4,2023,21,0.00,0.00,0.00,7.18,0.0
2258,2023-04-05T02:00:00Z,4,2023,22,0.00,0.00,0.00,6.75,0.0
2259,2023-04-05T03:00:00Z,4,2023,23,0.00,0.00,0.00,6.46,0.0
2260,2023-04-05T04:00:00Z,4,2023,0,0.00,0.00,0.00,6.06,0.0
2261,2023-04-05T05:00:00Z,4,2023,1,0.00,0.00,0.00,5.70,0.0
2262,2023-04-05T06:00:00Z,4,2023,2,0.00,0.00,0.00,6.14,0.0
2263,2023-04-05T07:00:00Z,4,2023,3,0.00,0.00,0.00,6.45,0.0
